"","wb"
"2418",5.32178276881882
"2419",5.27735777246123
"2420",4.81713239943226
"2421",4.91532201321104
"2422",4.52621960220198
"2423",3.6452977686695
"2424",3.52400596379916
"2425",5.79328956797348
"2426",5.97482557117578
"2427",4.08813527365526
"2428",4.18899933496578
"2429",5.4968737073933
"2430",4.60771960721739
"2431",2.60091182750727
"2432",2.9914050202986
"2433",5.18122133908278
"2434",4.78730358418249
"2435",3.47166575445065
"2436",4.32532666032532
"2437",3.81548654004497
"2438",4.67760931318471
"2439",5.44386877525119
"2440",4.98026124175509
"2441",5.10621531137427
"2442",5.14509288806256
"2443",3.75455137410712
"2444",4.47468129250605
"2445",4.39469434691772
"2446",3.65942581348955
"2447",4.60018932647873
"2448",4.26056949192128
"2449",4.91123794238913
"2450",4.38405555021122
"2451",3.82404058385755
"2452",4.73515045251565
"2453",4.87521884276549
"2454",5.84323472690133
"2455",5.12599038660591
"2456",3.36751497604232
"2457",4.21740089974471
"2458",3.69887665078648
"2459",5.40818829652642
"2460",4.11314590902498
"2461",5.15674638596089
"2462",4.68472701494503
"2463",3.86439741845294
"2464",4.62590826916243
"2465",4.37481083383299
"2466",3.87128722684135
"2467",5.02246744781028
"2468",5.23194895460423
"2469",4.71784195470601
"2470",4.04103558723542
"2471",5.42675676651126
"2472",4.73555809507722
"2473",4.32157318114565
"2474",4.79742990840746
"2475",4.05283354854002
"2476",5.00212832871538
"2477",4.75153489385528
"2478",4.78749137075362
"2479",5.10900758514788
"2480",4.54741482546557
"2481",3.9939716930999
"2482",4.56030582271308
"2483",4.12235105046703
"2484",4.72279234205499
"2485",4.37028716785886
"2486",4.6530173840784
"2487",5.15508080797589
"2488",4.95814120435058
"2489",5.88823087537586
"2490",4.57649366945794
"2491",5.04222815456023
"2492",4.86626962469085
"2493",4.70963495505554
"2494",5.24787707711951
"2495",4.01755449709237
"2496",5.04432097808982
"2497",4.64335984074874
"2498",4.3138124707275
"2499",4.22895520151816
"2500",4.63109539878242
"2501",5.4756894545477
"2502",3.83723842929536
"2503",6.10692980287103
"2504",3.94051469281777
"2505",4.92284730562562
"2506",4.94427195466887
"2507",4.7617899953923
"2508",5.0214759396617
"2509",4.40475016190736
"2510",5.23280734119949
"2511",4.87208580626382
"2512",4.67522216630697
"2513",4.51136894834796
"2514",4.49952517519622
"2515",4.97802372477932
"2516",3.82738421723214
"2517",4.21709203347288
"2518",3.98454668502178
"2519",4.63251872811387
"2520",5.15243710223339
"2521",3.88744187491193
"2522",4.50270600395895
"2523",4.51932977409897
"2524",4.46123864621815
"2525",4.68510215221294
"2526",4.9987086356834
"2527",4.41060039461982
"2528",4.19689779452263
"2529",4.44176692225582
"2530",4.4444503379641
"2531",3.96942775677116
"2532",6.35189082384983
"2533",5.19731462395159
"2534",5.20764679629702
"2535",4.85399435223097
"2536",4.42062737331677
"2537",4.36730806849073
"2538",5.13838432250593
"2539",5.8484544598418
"2540",4.95056674473121
"2541",5.37463504215307
"2542",5.48220463661597
"2543",5.54950235150384
"2544",4.79926344995577
"2545",5.17056405632194
"2546",4.54382895695972
"2547",4.57610978330639
"2548",6.57117026965293
"2549",4.54770248725036
"2550",3.96251176569853
"2551",4.53470450741249
"2552",4.96735910349253
"2553",4.47549692305071
"2554",3.79986273406938
"2555",5.54771853818359
"2556",4.86911600331773
"2557",4.84851757581387
"2558",4.73711259743121
"2559",4.38195930310006
"2560",4.13960499882974
"2561",5.38615646243557
"2562",5.34571750478084
"2563",5.33926521564758
"2564",4.27533634867938
"2565",4.82140112672376
"2566",4.48193156759911
"2567",3.55417044554405
"2568",5.57968391855642
"2569",4.63759193735593
"2570",5.28602870258244
"2571",4.06954625684814
"2572",3.41106113696142
"2573",3.87571621245478
"2574",5.61398898154951
"2575",4.99432922909729
"2576",5.63802094718721
"2577",4.89967691255176
"2578",4.00284093781825
"2579",4.59169436466863
"2580",5.74634860558013
"2581",4.62094316181495
"2582",3.3053279341808
"2583",4.44754340805443
"2584",5.52356147136245
"2585",5.38104572402834
"2586",5.63625356615859
"2587",4.65972756248216
"2588",5.42720607964014
"2589",4.78933320695007
"2590",4.64479216006303
"2591",4.95105166720415
"2592",5.55025946694168
"2593",4.96140306480823
"2594",4.89877700609959
"2595",5.0948253322939
"2596",5.46747186883769
"2597",6.08182539147134
"2598",4.7388303693382
"2599",4.99555527750467
"2600",5.5420136312582
"2601",4.5757623610408
"2602",5.78148640740459
"2603",4.49735013762529
"2604",5.13551015987102
"2605",4.24632147311843
"2606",4.59897965889459
"2607",3.31121794143981
"2608",5.32969888729942
"2609",4.62559696288479
"2610",5.45035415169489
"2611",5.59106882144254
"2612",4.47844026551019
"2613",5.48178057095337
"2614",4.36017617629644
"2615",4.05759117628722
"2616",5.87624418666132
"2617",4.98311440608543
"2618",4.46515925777874
"2619",3.53473874981344
"2620",4.23310681540301
"2621",5.64944304090068
"2622",5.0409995657411
"2623",3.79329593981151
"2624",4.90704419815483
"2625",4.72112737707643
"2626",4.50781797351851
"2627",3.57571101788775
"2628",5.13790462744429
"2629",4.9592483412119
"2630",4.31156264984753
"2631",5.74369961742461
"2632",5.13015184265595
"2633",4.83437617662178
"2634",4.09650082946408
"2635",4.00365937213454
"2636",4.44522558642515
"2637",3.12590907090821
"2638",4.34828578619077
"2639",3.73984193820966
"2640",4.68924715103918
"2641",4.9695547332415
"2642",5.02550046268263
"2643",4.44930699881641
"2644",4.60634778332389
"2645",4.99753421391331
"2646",4.1566189085418
"2647",5.41391331921553
"2648",4.40628913781846
"2649",5.04772621567381
"2650",2.594616555968
"2651",5.68458712693875
"2652",5.13316177663301
"2653",5.1581629122288
"2654",3.78873550157112
"2655",5.1035568575258
"2656",4.61932107060062
"2657",5.30151839452519
"2658",5.29323477793233
"2659",5.23398599730643
"2660",4.39330491297196
"2661",5.07578786944561
"2662",4.72799974498029
"2663",4.67355174503634
"2664",3.99219497439472
"2665",4.97282631406038
"2666",5.18771495755127
"2667",4.65598817516308
"2668",5.41499462487812
"2669",5.44491109053314
"2670",5.10846430858822
"2671",4.6335247852923
"2672",5.26136115901859
"2673",5.05891898435084
"2674",4.31959980216956
"2675",5.44661735032156
"2676",5.15906421204628
"2677",5.22872956943872
"2678",4.83466694382719
"2679",4.85673018841004
"2680",4.91449303574169
"2681",4.78118206779426
"2682",5.63275001742961
"2683",5.31800525883273
"2684",3.90384966890613
"2685",5.01166566366747
"2686",4.85213792756003
"2687",5.15246809462396
"2688",4.36691982379179
"2689",5.29626817599313
"2690",4.54444734254456
"2691",4.92190285659747
"2692",4.02681464861634
"2693",5.23617119695905
"2694",5.06262709749947
"2695",4.28712901104807
"2696",4.5204855262694
"2697",4.58211567557562
"2698",4.49889775512368
"2699",4.66259133378651
"2700",5.31865674767519
"2701",4.52040589803426
"2702",5.58137628187058
"2703",4.92509830096177
"2704",4.12784671293211
"2705",5.66378920958943
"2706",6.02104926389599
"2707",5.37913447525073
"2708",3.98047030959632
"2709",5.84846364022136
"2710",5.08643401991831
"2711",4.19690875131059
"2712",5.01873616610295
"2713",5.83035098397121
"2714",4.65882490559658
"2715",5.50354547976983
"2716",3.73218632302155
"2717",5.32070301682915
"2718",4.80524325183022
"2719",4.44556132105045
"2720",4.35030671589418
"2721",4.9963688748662
"2722",5.17260739813147
"2723",4.39830638672778
"2724",4.67568180277034
"2725",3.80997880851268
"2726",2.53742287536356
"2727",4.63204530502862
"2728",5.43848219554572
"2729",4.80348895522834
"2730",4.61605049828217
"2731",3.72468650250324
"2732",4.39022041473989
"2733",5.94234007271512
"2734",4.8238800735146
"2735",4.34206445433507
"2736",3.87867523924537
"2737",4.33880444787734
"2738",4.57525170692848
"2739",4.81668444967464
"2740",4.72516352546424
"2741",5.63544697318842
"2742",4.53368157743692
"2743",4.21206606985422
"2744",4.26913974268826
"2745",4.96717161660259
"2746",4.25703572706829
"2747",4.08925873444469
"2748",4.06023153212071
"2749",4.85938840846598
"2750",4.98891253248249
"2751",4.70603794625949
"2752",4.94107331098926
"2753",4.66424157253207
"2754",5.14253438496193
"2755",5.7253914207535
"2756",4.27442276891407
"2757",5.76793310855756
"2758",4.75007793873476
"2759",5.30908441641531
"2760",5.28337839117403
"2761",4.85938356484433
"2762",5.09328407960608
"2763",4.4759872672319
"2764",4.91109010532187
"2765",4.33832273089166
"2766",4.92706273225163
"2767",5.34177575232931
"2768",5.25835300508982
"2769",4.66185245580524
"2770",4.96948868327615
"2771",4.71516331670687
"2772",3.9901081100878
"2773",5.65778071105786
"2774",4.20095629659436
"2775",5.03064552317112
"2776",4.80869803907089
"2777",4.23195153373033
"2778",5.44450544707529
"2779",3.52672862046392
"2780",5.0521903144138
"2781",4.49845631152083
"2782",4.17461289865825
"2783",5.43901301184084
"2784",5.87966810608343
"2785",4.59203282310081
"2786",5.62000650237847
"2787",4.19516435720781
"2788",5.91977021103834
"2789",5.26656084633681
"2790",4.3124065823156
"2791",5.37925188649582
"2792",5.53937820476575
"2793",5.06881915519306
"2794",5.05889679530216
"2795",4.68137565086436
"2796",4.90066853997598
"2797",3.80181440206454
"2798",4.44700540603204
"2799",5.21867336434445
"2800",4.10162823972992
"2801",4.44663212082204
"2802",4.50868134083038
"2803",4.9043571357586
"2804",3.81238400869413
"2805",5.34473712654748
"2806",5.08982943914108
"2807",4.91881918236375
"2808",5.34756913556782
"2809",4.46591766950023
"2810",5.52810834199471
"2811",4.79190621387587
"2812",4.91752728410753
"2813",4.27243604467131
"2814",4.87711438852264
"2815",5.41317861085678
"2816",4.90319384364735
"2817",4.70013090474416
"2818",3.85625537550902
"2819",5.26206793610607
"2820",5.59310879749774
"2821",5.24804059501374
"2822",5.43568236517689
"2823",4.53875341020998
"2824",4.46018931070983
"2825",4.81242087887637
"2826",4.51402870159208
"2827",3.44180587023395
"2828",5.17232595002573
"2829",3.99780969484576
"2830",5.35328222687061
"2831",5.44146331710969
"2832",4.40372700471107
"2833",4.75588842406776
"2834",5.34614913128061
"2835",4.49561750064486
"2836",5.17777658637749
"2837",4.59329251212865
"2838",4.84925362340799
"2839",5.20463021665813
"2840",5.44377150954857
"2841",5.13979570642346
"2842",3.55324170685069
"2843",4.01849063967825
"2844",5.36499784498701
"2845",5.00412484489113
"2846",4.34391716261563
"2847",4.81579202887584
"2848",4.88590244140305
"2849",3.92513265508499
"2850",5.15670334524193
"2851",4.9259960778754
"2852",4.49646033781823
"2853",3.84815664004933
"2854",5.05693170025393
"2855",3.75703459672418
"2856",5.55095282411231
"2857",5.17512234345173
"2858",4.25110668999892
"2859",4.67419446198398
"2860",5.18188812661477
"2861",3.95714352083991
"2862",4.44357139482709
"2863",4.13313049491433
"2864",4.44555530877725
"2865",4.25755454170576
"2866",4.28874554370285
"2867",4.53726127726371
"2868",5.64634410992495
"2869",4.98764253325037
"2870",5.58907362587823
"2871",4.53451411616641
"2872",4.75849329221603
"2873",4.33756221221218
"2874",5.84816869268291
"2875",4.66985756131873
"2876",5.61796804348296
"2877",5.30936329507489
"2878",3.80040832839262
"2879",4.99822630991457
"2880",4.74165852489302
"2881",5.19611185669934
"2882",5.58884982996761
"2883",4.92913480216092
"2884",4.67801114021046
"2885",5.53396530902437
"2886",3.56655315874972
"2887",4.22107922274106
"2888",4.40494020796108
"2889",3.6795385119545
"2890",4.5893887631025
"2891",4.08612907672737
"2892",5.00459835951702
"2893",5.81692691591932
"2894",4.97945893399469
"2895",4.81827338556113
"2896",5.39516541818685
"2897",5.12154306513153
"2898",4.97785306670959
"2899",5.40841854670257
"2900",5.01482513222217
"2901",3.99598083107466
"2902",4.99607749937801
"2903",5.3555864519972
"2904",5.34748287175269
"2905",5.33573422149908
"2906",5.59929747823855
"2907",4.97164940489791
"2908",5.11241278127351
"2909",4.30753503140289
"2910",4.41933519106273
"2911",5.1517052343514
"2912",4.1031521009624
"2913",4.43738931161797
"2914",4.54970466595722
"2915",5.31917195696942
"2916",5.76893691625827
"2917",5.33579874908416
"2918",5.90239218301377
"2919",3.09415443261851
"2920",5.41652227190892
"2921",5.06266548378111
"2922",4.68495899786707
"2923",3.92244541323509
"2924",4.06641769379127
"2925",5.35753710407054
"2926",4.84859903555344
"2927",5.06416293996125
"2928",5.26542109969254
"2929",5.0801293539439
"2930",4.68579446386055
"2931",5.23649022412322
"2932",5.03559713941797
"2933",5.5335871525636
"2934",4.31440746227169
"2935",4.91578682932141
"2936",4.81352771339599
"2937",3.81117091724394
"2938",5.4175257416353
"2939",4.44006697677523
"2940",3.71776240075594
"2941",5.48248827720158
"2942",5.35040223549366
"2943",3.85560347839384
"2944",4.48273079739491
"2945",4.78183250366749
"2946",4.95909104300518
"2947",4.51894687855599
"2948",4.51236897842068
"2949",4.25370085937742
"2950",4.89845758607808
"2951",5.30526112990281
"2952",4.82206826233022
"2953",4.34094312962516
"2954",3.68291996470853
"2955",5.10815101511188
"2956",5.23669453533432
"2957",4.90243365882402
"2958",4.57885932440586
"2959",3.996672950448
"2960",4.16426089958526
"2961",4.70737562476557
"2962",2.95411283264754
"2963",4.14207746725602
"2964",2.69173167293672
"2965",4.94614912608044
"2966",5.10724078417705
"2967",4.88659588351774
"2968",5.070005340057
"2969",4.83544954802195
"2970",4.60797427647025
"2971",5.02310309349009
"2972",4.475483708299
"2973",4.25620532770753
"2974",3.76809952449588
"2975",3.9880169230677
"2976",4.69179957165825
"2977",5.05850754963905
"2978",4.73048575424332
"2979",4.38765361956843
"2980",4.75179968813119
"2981",4.77106911755728
"2982",4.9674975509078
"2983",4.65730393815915
"2984",4.8347757885032
"2985",4.6114701205074
"2986",5.33203585229607
"2987",4.48343409538514
"2988",4.1064404518039
"2989",5.13551130993593
"2990",5.08681593741796
"2991",4.29186602224951
"2992",3.69466563959349
"2993",5.72365403573169
"2994",5.29331851402531
"2995",3.71849474241569
"2996",4.46987801526619
"2997",3.20123988423666
"2998",5.3095065632699
"2999",4.61418343818721
"3000",4.73315638127482
"3001",3.72380607491129
"3002",4.39932346250459
"3003",5.42297366011486
"3004",4.08074978315325
"3005",4.8115778806054
"3006",4.4286884913194
"3007",5.11293573080805
"3008",5.12064764588625
"3009",5.5068499402755
"3010",4.83756318840423
"3011",4.35313843782471
"3012",3.22505112936567
"3013",4.91600549264448
"3014",4.43873006589552
"3015",5.09106085796205
"3016",5.37870307510138
"3017",4.50286241082671
"3018",4.53121837642237
"3019",5.03163115591521
"3020",4.61227574601221
"3021",4.47026281760028
"3022",4.65103003626655
"3023",4.28489675829623
"3024",3.56229986041575
"3025",3.43913797730134
"3026",3.51564356792623
"3027",4.97664853668877
"3028",4.6043655773565
"3029",4.94802452680156
"3030",5.22344425820029
"3031",5.01442702383052
"3032",5.18560612756688
"3033",4.98245763294233
"3034",5.46573254343467
"3035",5.84261170050918
"3036",5.29612695464912
"3037",4.51821588794908
"3038",4.98625973848237
"3039",4.07838636466756
"3040",4.59980862269806
"3041",4.13487581585166
"3042",4.70293039660803
"3043",5.17065848594935
"3044",4.33104689579493
"3045",3.38741783219398
"3046",4.74299733134247
"3047",5.35999287297784
"3048",5.11366257562389
"3049",5.23194221969263
"3050",5.19240082504861
"3051",4.62363135431897
"3052",5.05882509889094
"3053",4.13023329055168
"3054",5.02835540773632
"3055",4.95366744080538
"3056",4.18467428815733
"3057",2.87955833997449
"3058",4.90756738676291
"3059",4.96408250102104
"3060",4.71154940386424
"3061",4.40036436248774
"3062",5.5056968493171
"3063",5.05557425751925
"3064",4.9910254439806
"3065",4.13829339490196
"3066",4.46909958671399
"3067",4.73581243250334
"3068",5.3435981899337
"3069",2.92298864237439
"3070",4.78432626982969
"3071",5.24177806603699
"3072",4.49438803234018
"3073",3.25103099482722
"3074",5.09426237991034
"3075",4.63215499889203
"3076",4.55001376033503
"3077",5.05356356861991
"3078",4.79991362445063
"3079",4.03964279940778
"3080",5.14651666256613
"3081",4.65123966653965
"3082",5.11191586162669
"3083",4.58084576156276
"3084",3.43312350323608
"3085",3.8213354707494
"3086",5.08144466824671
"3087",4.07351969239149
"3088",3.51587979121001
"3089",5.19777866165328
"3090",4.90307436588107
"3091",5.03753260568609
"3092",4.26303925004223
"3093",5.32303299677707
"3094",3.95969484223856
"3095",4.74199444704841
"3096",4.57297596948281
"3097",4.78957643564345
"3098",4.72872690339935
"3099",4.89472125801603
"3100",4.87678817803351
"3101",5.28633209435183
"3102",4.13335906409143
"3103",4.32286272847282
"3104",4.97765934590329
"3105",4.78229195231927
"3106",5.13212593155121
"3107",4.76198999633037
"3108",5.17614659143954
"3109",4.95919659619038
"3110",5.79196086513261
"3111",5.398616722729
"3112",3.86266349021918
"3113",4.22181435407827
"3114",5.37440469389086
"3115",5.80778860720774
"3116",5.03851320974155
"3117",5.25537682814915
"3118",4.99103642757104
"3119",4.08471212981026
"3120",4.67122445070088
"3121",5.25319188105683
"3122",4.81877841119841
"3123",4.99312008786357
"3124",5.22522799920714
"3125",5.27471665668441
"3126",5.03960071380049
"3127",4.82159627448164
"3128",5.76559645283117
"3129",4.79943207756384
"3130",3.93998727750231
"3131",4.30019931053391
"3132",5.63899851954102
"3133",5.13886524329819
"3134",3.61295471872192
"3135",5.00918238867395
"3136",5.09570294930718
"3137",5.8692864514957
"3138",5.33584113725194
"3139",4.48871530152922
"3140",4.23896540744665
"3141",3.60607726578194
"3142",4.0450692630733
"3143",5.12357494527668
"3144",5.1657323029964
"3145",4.07894214338631
"3146",3.49147244591789
"3147",4.60737011398652
"3148",4.71405314975479
"3149",5.46743528866171
"3150",4.09887026016932
"3151",5.38865754346506
"3152",4.48383849782875
"3153",5.0508870878503
"3154",4.04703658578926
"3155",4.61001999462554
"3156",4.69038650362526
"3157",4.91624698614119
"3158",4.99979083350556
"3159",3.90455972143989
"3160",4.55056468192215
"3161",5.13377366323156
"3162",5.07443926527655
"3163",4.08455661372531
"3164",4.58465535268712
"3165",4.5617483948021
"3166",4.16584861002952
"3167",4.80607518728052
"3168",3.34380649080643
"3169",5.28338461910333
"3170",2.68379685528222
"3171",5.76390832207045
"3172",4.73645330477933
"3173",5.03333665832018
"3174",4.11147085571631
"3175",4.53579009892647
"3176",4.92564083087734
"3177",4.55286493133719
"3178",5.16955429837501
"3179",4.57823981180122
"3180",5.24688561949347
"3181",4.61949321628045
"3182",5.00116011174845
"3183",5.74955018973847
"3184",4.68692609468173
"3185",5.67553971798429
"3186",4.33647924140524
"3187",5.02434138354305
"3188",4.67706524493281
"3189",4.2183224416098
"3190",4.58075787140381
"3191",5.4771454533339
"3192",4.82008718398334
"3193",4.7486643937741
"3194",4.68277841489835
"3195",3.77732373577544
"3196",6.01763839675093
"3197",4.74838171819714
"3198",4.0327329701779
"3199",4.71638490680466
"3200",5.63696592128613
"3201",5.33106658470149
"3202",3.57126658336911
"3203",5.00025589889417
"3204",4.9798212981703
"3205",4.66944657126845
"3206",3.62928890184421
"3207",5.16077069578757
"3208",4.0415615408876
"3209",4.71882947863685
"3210",4.95624509744326
"3211",4.67183239944766
"3212",3.84876979846235
"3213",5.62759805340177
"3214",3.3700103304884
"3215",3.58616216519386
"3216",4.84471079325757
"3217",5.86034498506156
"3218",5.12287046821035
"3219",4.34564298273455
"3220",4.32820627589351
"3221",4.55387219286568
"3222",4.57118102445698
"3223",4.36997350522771
"3224",4.66998741003424
"3225",4.25005715131918
"3226",4.13765976089564
"3227",4.41816448131184
"3228",5.57166803976011
"3229",4.33466155663951
"3230",4.99197627522333
"3231",3.80759172105647
"3232",5.12860051378747
"3233",4.58826321711807
"3234",5.37167737895572
"3235",3.79638377681718
"3236",5.05181429585714
"3237",4.73652344624202
"3238",5.12056637509705
"3239",5.31872458587598
"3240",4.11853472197904
"3241",4.41785602148757
"3242",4.82936165818648
"3243",4.93130478218361
"3244",5.05611045202134
"3245",5.16172986586088
"3246",4.66439073366443
"3247",3.90027209347919
"3248",5.44715883850995
"3249",5.08667958499667
"3250",4.43538892230975
"3251",3.62720571745216
"3252",4.25524293111994
"3253",4.90123501248732
"3254",4.76099818138198
"3255",4.50096332537061
"3256",5.3804495127932
"3257",4.47484910805576
"3258",4.86305530421858
"3259",5.17893620679972
"3260",2.92710858744797
"3261",5.36065837532114
"3262",4.66897264072476
"3263",4.0365217742628
"3264",5.42501991389227
"3265",5.50688880350691
"3266",5.4051597876788
"3267",4.76657347002225
"3268",5.19380493407649
"3269",4.98495631298643
"3270",4.00006001786997
"3271",4.99184582831498
"3272",4.32708240814504
"3273",3.97155939776923
"3274",4.18046630531689
"3275",5.1853582318268
"3276",5.39484677193078
"3277",4.5766837700028
"3278",5.10516476094606
"3279",4.54235555589376
"3280",4.86420950931469
"3281",4.67786696934267
"3282",4.89956272859173
"3283",2.21668213974105
"3284",4.22550544268653
"3285",4.69320293345735
"3286",5.09541470386716
"3287",4.68261157931378
"3288",5.21170600820492
"3289",5.2183250800593
"3290",4.49039615783642
"3291",6.16784815600112
"3292",4.7815930953857
"3293",4.80094007513836
"3294",4.42908144905942
"3295",4.73742237459581
"3296",5.31352955676386
"3297",4.41824203477917
"3298",4.82020326385582
"3299",5.56307868566895
"3300",5.20881903153594
"3301",5.0471588760497
"3302",4.852253651029
"3303",4.73545160536927
"3304",4.42177121911594
"3305",4.39551808206732
"3306",4.83084083150188
"3307",4.66589252389873
"3308",5.13889775971203
"3309",5.39620174306245
"3310",4.62562375300897
"3311",4.83202964969083
"3312",5.27798321088567
"3313",3.69188804624663
"3314",4.76834997905687
"3315",2.79464942806963
"3316",4.21612384607124
"3317",4.5351465812219
"3318",3.8060903432078
"3319",4.77405800282293
"3320",5.06828941434012
"3321",3.96934232057886
"3322",4.40227239171844
"3323",4.59003622129829
"3324",5.10120414784456
"3325",5.28121735740636
"3326",3.83863761725936
"3327",3.97364948301681
"3328",4.66465643906961
"3329",5.62482743771914
"3330",3.47928666363642
"3331",4.30939815843906
"3332",6.08620835340387
"3333",5.15944259480104
"3334",3.67544323613562
"3335",4.02191756464557
"3336",5.0304120024199
"3337",3.02196069445491
"3338",5.09069323522324
"3339",4.69709182555871
"3340",5.03764890949653
"3341",3.45571560506507
"3342",5.30507081570556
"3343",5.31709039091588
"3344",5.52559605654666
"3345",4.52325800474696
"3346",5.14075146262719
"3347",4.02998145836209
"3348",4.73574196474201
"3349",4.05381512237294
"3350",5.14967621009315
"3351",5.89399720412809
"3352",5.22225421138053
"3353",4.32170759692204
"3354",4.27999592151139
"3355",3.92183769485383
"3356",5.68880762892049
"3357",3.94602375478209
"3358",5.38895494501237
"3359",3.83035428027065
"3360",5.37560514135651
"3361",4.93962131511083
"3362",5.48307841211095
"3363",4.29505090568476
"3364",5.06884801614324
"3365",4.60191691881558
"3366",3.20439913767506
"3367",4.33786193498623
"3368",5.02925302621891
"3369",4.33519231895701
"3370",4.74658791228134
"3371",5.20709767618249
"3372",4.45176618007508
"3373",4.69654097030149
"3374",5.5294702806154
"3375",4.16431792858098
"3376",5.1541348132615
"3377",4.18801098784801
"3378",4.08302955983152
"3379",4.61415371622989
"3380",5.09204724917659
"3381",4.94672472867614
"3382",5.10523358839522
"3383",4.26043039817355
"3384",4.79300719823366
"3385",4.0889879564301
"3386",5.09375524077829
"3387",5.17049978874831
"3388",4.56440520317925
"3389",4.88507706107696
"3390",5.50376786690074
"3391",4.61046111891229
"3392",5.06090539046681
"3393",5.15035644425648
"3394",4.53027706413167
"3395",4.54602755276258
"3396",5.06771091159014
"3397",4.48211555064966
"3398",4.52896893466617
"3399",5.08911853065613
"3400",4.30192377081676
"3401",4.8731055304982
"3402",4.47861702635369
"3403",5.61972377921535
"3404",4.61862783699981
"3405",3.79923571299399
"3406",5.2580664640531
"3407",3.4039752225061
"3408",4.47613388434191
"3409",4.64332219118403
"3410",4.90954519311426
"3411",4.85609574272565
"3412",5.39619431213062
"3413",5.31294264030582
"3414",5.14518475981153
"3415",5.07984552458346
"3416",5.47269099413379
"3417",4.46760293332336
"3418",5.40018815277378
"3419",5.24246833968994
"3420",4.95044063289729
"3421",5.15004892117038
"3422",4.212549591986
"3423",4.97790102796632
"3424",4.33234318952831
"3425",5.71848145854101
"3426",4.99933538395904
"3427",5.61929189979699
"3428",4.29462688182667
"3429",4.06297988937979
"3430",4.60443360042392
"3431",4.83140598376628
"3432",4.94530134272803
"3433",3.90898128785128
"3434",5.40979028508089
"3435",5.2268085241896
"3436",4.68472824063902
"3437",5.49184964240621
"3438",6.04131151716269
"3439",5.24464605600919
"3440",4.08993163741526
"3441",5.23888065374852
"3442",4.36571456918962
"3443",5.8616929516801
"3444",3.74467682730661
"3445",5.83495865286246
"3446",5.27585536568762
"3447",5.84592608532833
"3448",5.98109271434754
"3449",4.29066094007188
"3450",4.78004405240017
"3451",4.93004287318118
"3452",4.87576726887419
"3453",4.91825213294731
"3454",4.68922175272625
"3455",5.42622588214786
"3456",5.39002693009814
"3457",4.26937513363766
"3458",4.07751378340478
"3459",5.25678923674513
"3460",4.97637953178453
"3461",5.01454358546482
"3462",5.88819289108553
"3463",3.76152597083483
"3464",4.51224185273107
"3465",5.48980645397885
"3466",5.55133338252518
"3467",5.44793855441628
"3468",5.5378786449319
"3469",5.19403967362622
"3470",4.81230058941917
"3471",5.29402956124759
"3472",4.78780980113562
"3473",4.09640988350372
"3474",4.16519386303956
"3475",5.49578234001426
"3476",5.37891291088924
"3477",4.32583931470423
"3478",5.44441168892816
"3479",4.09947157648452
"3480",5.10121620690731
"3481",4.19345730084294
"3482",4.8298662182523
"3483",4.79794061443516
"3484",5.48593315957868
"3485",5.38309981175782
"3486",5.30397292093407
"3487",5.21160156048699
"3488",4.24592925008147
"3489",4.07969024607127
"3490",3.48441600012428
"3491",3.87600969910904
"3492",4.33563495791753
"3493",4.82600944001096
"3494",5.21525203565174
"3495",4.91406878049523
"3496",5.75585405534288
"3497",5.2152806429822
"3498",4.64336890416178
"3499",5.10677796226493
"3500",4.24604878403823
"3501",5.18481817864532
"3502",5.70932985865527
"3503",5.20989719544743
"3504",5.17980219388256
"3505",5.26012775026163
"3506",4.42185637482798
"3507",5.90677523342398
"3508",4.72815141764251
"3509",3.62542929998522
"3510",5.27040769621781
"3511",3.89021244192606
"3512",4.75539445226534
"3513",4.75701693704294
"3514",5.15271793247318
"3515",4.14856686518815
"3516",3.55363785375807
"3517",5.69854409514001
"3518",4.227204986551
"3519",4.71119620453908
"3520",6.15841042009971
"3521",5.17371946632716
"3522",4.4473119717617
"3523",5.21740021430299
"3524",5.80117387712082
"3525",4.07215532716726
"3526",3.67883036758398
"3527",4.89407174312107
"3528",4.51848700278158
"3529",4.19969793042171
"3530",5.45208913056081
"3531",4.38924449391891
"3532",5.36674730880201
"3533",4.5595840038306
"3534",4.14879511076826
"3535",4.79079227402715
"3536",4.79617487699681
"3537",4.73413659256654
"3538",6.10236264278646
"3539",5.17078646903326
"3540",4.90528679864322
"3541",5.22857427729666
"3542",5.07253235753577
"3543",4.9766230002798
"3544",5.29335339541349
"3545",4.08243044649907
"3546",5.3413850903277
"3547",3.26977254535384
"3548",4.83360010978204
"3549",4.11971319026793
"3550",3.46939424342182
"3551",5.02597194816816
"3552",3.33009017860631
"3553",5.16116222626407
"3554",5.37443260231262
"3555",4.4489572198282
"3556",5.44705069592113
"3557",3.83205901611643
"3558",5.09497685664054
"3559",4.98823835286553
"3560",4.47844766666152
"3561",4.4970748707174
"3562",4.16170412996495
"3563",4.89842152326324
"3564",3.76543968309707
"3565",4.7049149769597
"3566",5.38718538287173
"3567",5.29162908918143
"3568",5.54763854606538
"3569",5.54758807683594
"3570",5.74477117896803
"3571",3.71968698098244
"3572",4.91252428905721
"3573",5.00516622665606
"3574",4.89791959473181
"3575",5.28557143235712
"3576",3.97148806180429
"3577",4.67649018774576
"3578",2.98304879379119
"3579",3.90103474417037
"3580",4.53876683914191
"3581",4.06463217291284
"3582",4.57557851887042
"3583",5.4109652292348
